employer,employer_url,ats,search_term,job_title,job_url,captured_at
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,Customer and support services ›,https://careers.unitedhealthgroup.com/search-jobs/medical%20writer/34088/1,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,Sales and account management ›,https://careers.unitedhealthgroup.com/search-jobs/medical%20writer/34088/1,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,Technology and data›,https://careers.unitedhealthgroup.com/search-jobs/medical%20writer/34088/1,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,Clinical support,https://careers.unitedhealthgroup.com/search-jobs/medical%20writer/34088/1,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,Search JobsOpen search form,https://careers.unitedhealthgroup.com/search-jobs/medical%20writer/34088/1#search-form-fields,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Bid & Proposal Content Writer 2355507 | Mitcheldean, England",https://careers.unitedhealthgroup.com/job/mitcheldean/bid-and-proposal-content-writer/34088/94485285360,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Technical Writer 2368825 | Eden Prairie, MN | Remote",https://careers.unitedhealthgroup.com/job/eden-prairie/technical-writer/34088/96517309392,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Business Writer - Multiple Sites 2367668 | Makati City, Metro Manila",https://careers.unitedhealthgroup.com/job/makati-city/business-writer-multiple-sites/34088/95834290112,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Technical Writer - Fixed Term Contract - Multiple Sites 2367670 | Makati City, Metro Manila",https://careers.unitedhealthgroup.com/job/makati-city/technical-writer-fixed-term-contract-multiple-sites/34088/95827362128,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Medical Coder 2368954 | Eden Prairie, MN | Remote",https://careers.unitedhealthgroup.com/job/eden-prairie/medical-coder/34088/96198763824,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Medical Coder 2363678 | Eden Prairie, MN | Remote",https://careers.unitedhealthgroup.com/job/eden-prairie/medical-coder/34088/96191579536,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Senior Medical Coder 2369127 | Eden Prairie, MN | Remote",https://careers.unitedhealthgroup.com/job/eden-prairie/senior-medical-coder/34088/96258188160,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Medical Coder - Multispecialty 2365799 | Hyderabad, Telangana",https://careers.unitedhealthgroup.com/job/hyderabad/medical-coder-multispecialty/34088/95346922400,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Medical Coder 2354717 | Saint Paul, MN | Remote",https://careers.unitedhealthgroup.com/job/saint-paul/medical-coder/34088/94957815872,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Medical Coding - Multispecialty 2365995 | Noida, Uttar Pradesh",https://careers.unitedhealthgroup.com/job/noida/medical-coding-multispecialty/34088/95571981168,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Senior Inpatient Medical Coder 2354732 | Eden Prairie, MN | Remote",https://careers.unitedhealthgroup.com/job/eden-prairie/senior-inpatient-medical-coder/34088/94824600448,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Senior Inpatient Medical Coder 2308943 | Eden Prairie, MN | Remote",https://careers.unitedhealthgroup.com/job/eden-prairie/senior-inpatient-medical-coder/34088/92872072144,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Medical Coder - IPDRG 2358917 | Hyderabad, Telangana",https://careers.unitedhealthgroup.com/job/hyderabad/medical-coder-ipdrg/34088/94156932272,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Senior Inpatient Facility Medical Coder 2304578 | Eden Prairie, MN | Remote",https://careers.unitedhealthgroup.com/job/eden-prairie/senior-inpatient-facility-medical-coder/34088/87107790320,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,"Profee E/M Medical Coder 2354739 | Eden Prairie, MN | Remote",https://careers.unitedhealthgroup.com/job/eden-prairie/profee-e-m-medical-coder/34088/94447705168,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,Next,https://careers.unitedhealthgroup.com/search-jobs/medical%20writer/34088/1&p=2,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,Social responsibility,https://careers.unitedhealthgroup.com/search-jobs/medical%20writer/34088/1,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,medical writer,Fraudulent activity,https://careers.unitedhealthgroup.com/search-jobs/medical%20writer/34088/1,2026-06-21T20:54:57.091925+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,Skip to main content,https://careers.unitedhealthgroup.com/search-jobs/public%20health/34088/1#content,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,Clinical ›,https://careers.unitedhealthgroup.com/search-jobs/public%20health/34088/1,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,Corporate and business operations ›,https://careers.unitedhealthgroup.com/search-jobs/public%20health/34088/1,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,Customer and support services ›,https://careers.unitedhealthgroup.com/search-jobs/public%20health/34088/1,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,Sales and account management ›,https://careers.unitedhealthgroup.com/search-jobs/public%20health/34088/1,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,Technology and data›,https://careers.unitedhealthgroup.com/search-jobs/public%20health/34088/1,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,Clinical support,https://careers.unitedhealthgroup.com/search-jobs/public%20health/34088/1,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,Search JobsOpen search form,https://careers.unitedhealthgroup.com/search-jobs/public%20health/34088/1#search-form-fields,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Quality Consultant - Playwright, Selenium, Jmeter, Azure Public Cloud 2360947 | Gurgaon, Haryana",https://careers.unitedhealthgroup.com/job/gurgaon/quality-consultant-playwright-selenium-jmeter-azure-public-cloud/34088/96278813888,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Clinical Director (Home Health) 2363055 | Hernando, MS | LHC Group",https://careers.unitedhealthgroup.com/job/hernando/clinical-director-home-health/34088/94855104096,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"RN Executive Director (Home Health Experience) 2360720 | Brewton, AL | LHC Group",https://careers.unitedhealthgroup.com/job/brewton/rn-executive-director-home-health-experience/34088/94447704816,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Clinical Director, Home Health Puyallup 1061601 | Puyallup, WA | LHC Group",https://careers.unitedhealthgroup.com/job/puyallup/clinical-director-home-health-puyallup/34088/96209677152,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Clinical Director, Home Health Aberdeen 2360537 | Aberdeen, WA | LHC Group",https://careers.unitedhealthgroup.com/job/aberdeen/clinical-director-home-health-aberdeen/34088/94451213184,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"RN Clinical Director (Home Health Experience) 2353716 | Richton, Perry, MS | LHC Group",https://careers.unitedhealthgroup.com/job/richton/rn-clinical-director-home-health-experience/34088/93238778528,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Home Health RN Executive Director - Vero Beach FL 2365500 | Vero Beach South, FL | LHC Group",https://careers.unitedhealthgroup.com/job/vero-beach-south/home-health-rn-executive-director-vero-beach-fl/34088/95305450432,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Primary Care Physician | American Health Network, Gahanna 2352303 | Gahanna, OH",https://careers.unitedhealthgroup.com/job/gahanna/primary-care-physician-american-health-network-gahanna/34088/95255639840,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Home Health Aide 1058400 | Nashua, NH | LHC Group",https://careers.unitedhealthgroup.com/job/nashua/home-health-aide/34088/92872124320,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Home Health Aide 1058399 | Needham, MA | LHC Group",https://careers.unitedhealthgroup.com/job/needham/home-health-aide/34088/92872123776,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Home Health Aide 1058380 | Bourne, MA | LHC Group",https://careers.unitedhealthgroup.com/job/bourne/home-health-aide/34088/92872122576,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Aide Home Health 1059967 | Longwood, Seminole, FL | LHC Group",https://careers.unitedhealthgroup.com/job/longwood/aide-home-health/34088/94085891456,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Home Health Aide 2366732 | Egg Harbor Township, Atlantic, NJ | LHC Group",https://careers.unitedhealthgroup.com/job/new-jersey/home-health-aide/34088/95631687936,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Home Health Aide 2360719 | Houghton, MI | LHC Group",https://careers.unitedhealthgroup.com/job/houghton/home-health-aide/34088/94443509488,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,"Home Health Aide 1061391 | Katy, TX | LHC Group",https://careers.unitedhealthgroup.com/job/katy/home-health-aide/34088/95910629776,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,Next,https://careers.unitedhealthgroup.com/search-jobs/public%20health/34088/1&p=2,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,Social responsibility,https://careers.unitedhealthgroup.com/search-jobs/public%20health/34088/1,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,public health,Fraudulent activity,https://careers.unitedhealthgroup.com/search-jobs/public%20health/34088/1,2026-06-21T20:55:08.509929+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,Skip to main content,https://careers.unitedhealthgroup.com/search-jobs/biostatistics/34088/1#content,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,Clinical ›,https://careers.unitedhealthgroup.com/search-jobs/biostatistics/34088/1,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,Corporate and business operations ›,https://careers.unitedhealthgroup.com/search-jobs/biostatistics/34088/1,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,Customer and support services ›,https://careers.unitedhealthgroup.com/search-jobs/biostatistics/34088/1,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,Sales and account management ›,https://careers.unitedhealthgroup.com/search-jobs/biostatistics/34088/1,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,Technology and data›,https://careers.unitedhealthgroup.com/search-jobs/biostatistics/34088/1,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,Clinical support,https://careers.unitedhealthgroup.com/search-jobs/biostatistics/34088/1,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,Search JobsOpen search form,https://careers.unitedhealthgroup.com/search-jobs/biostatistics/34088/1#search-form-fields,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,"Senior Data Scientist - Python, AI/ML 2349771 | Bengaluru, Karnataka",https://careers.unitedhealthgroup.com/job/bengaluru/senior-data-scientist-python-ai-ml/34088/96047100384,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,"Sr. Value-Based Healthcare Data Analyst - Kelsey-Seybold, Pearland, TX 2356775 | Pearland, TX | Kelsey-Seybold Clinic",https://careers.unitedhealthgroup.com/job/pearland/sr-value-based-healthcare-data-analyst-kelsey-seybold-pearland-tx/34088/95338508208,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,Social responsibility,https://careers.unitedhealthgroup.com/search-jobs/biostatistics/34088/1,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,biostatistics,Fraudulent activity,https://careers.unitedhealthgroup.com/search-jobs/biostatistics/34088/1,2026-06-21T20:55:18.162857+00:00
Change Healthcare,https://careers.unitedhealthgroup.com/,Workday,outcomes research,Skip to main content,https://careers.unitedhealthgroup.com/search-jobs/outcomes%20research/34088/1#content,2026-06-21T20:55:25.128004+00:00
